EmployeeID,FirstName,LastName,FullName,Gender,Email,Phone,StoreID,Department,JobTitle,HireDate,Salary,EmploymentType,IsActive
EMP-01460,Hatem,Al-Rashid,Hatem Al-Rashid,M,hatem.alrashid608@srg.com.sa,+966572559093,SRG-052,Marketing,Social Media Specialist,2023-02-07,5813,Contract,1
EMP-01461,Hassan,Al-Otaibi,Hassan Al-Otaibi,M,hassan.alotaibi888@srg.com.sa,+966577880529,SRG-052,Inventory,Inventory Controller,2017-04-06,3483,Part-Time,0
EMP-01462,Mohammed,Al-Harbi,Mohammed Al-Harbi,M,mohammed.alharbi108@srg.com.sa,+966524031760,SRG-052,Marketing,Marketing Coordinator,2017-02-13,4649,Full-Time,1
EMP-01463,Yousef,Al-Dosari,Yousef Al-Dosari,M,yousef.aldosari948@srg.com.sa,+966594591821,SRG-052,Security,Loss Prevention Officer,2024-08-08,3810,Full-Time,1
EMP-01464,Ibrahim,Al-Malki,Ibrahim Al-Malki,M,ibrahim.almalki467@srg.com.sa,+966549740807,SRG-052,Security,Security Guard,2024-01-22,3732,Full-Time,1
EMP-01465,Fahad,Al-Qahtani,Fahad Al-Qahtani,M,fahad.alqahtani945@srg.com.sa,+966551146669,SRG-053,Management,Store Manager,2024-11-13,12607,Contract,0
EMP-01466,Huda,Al-Dosari,Huda Al-Dosari,F,huda.aldosari718@srg.com.sa,+966556871611,SRG-053,Marketing,Marketing Manager,2022-03-01,14345,Part-Time,1
EMP-01467,Turki,Al-Sheikh,Turki Al-Sheikh,M,turki.alsheikh798@srg.com.sa,+966599330861,SRG-053,Customer Service,Service Manager,2025-10-12,12200,Full-Time,1
EMP-01468,Yousef,Al-Harbi,Yousef Al-Harbi,M,yousef.alharbi553@srg.com.sa,+966557498969,SRG-053,Inventory,Warehouse Supervisor,2019-07-12,18703,Full-Time,1
EMP-01469,Jasser,Al-Rashid,Jasser Al-Rashid,M,jasser.alrashid953@srg.com.sa,+966508087699,SRG-053,Management,Store Manager,2018-01-05,23789,Full-Time,1
EMP-01470,Majed,Al-Shehri,Majed Al-Shehri,M,majed.alshehri454@srg.com.sa,+966518234702,SRG-053,IT Support,IT Manager,2020-01-06,10015,Part-Time,1
EMP-01471,Ibrahim,Al-Shehri,Ibrahim Al-Shehri,M,ibrahim.alshehri923@srg.com.sa,+966516744356,SRG-053,Inventory,Inventory Controller,2020-09-21,6871,Full-Time,1
EMP-01472,Meshal,Al-Habib,Meshal Al-Habib,M,meshal.alhabib128@srg.com.sa,+966507093262,SRG-053,Sales Floor,Senior Sales Associate,2020-01-08,5480,Part-Time,1
EMP-01473,Hana,Al-Suwailem,Hana Al-Suwailem,F,hana.alsuwailem381@srg.com.sa,+966548133170,SRG-053,Management,Store Manager,2021-08-19,19404,Full-Time,1
EMP-01474,Mariam,Al-Saadi,Mariam Al-Saadi,F,mariam.alsaadi114@srg.com.sa,+966501996541,SRG-053,Cashier,Cashier,2020-08-14,3011,Full-Time,1
EMP-01475,Mohammed,Al-Mutairi,Mohammed Al-Mutairi,M,mohammed.almutairi409@srg.com.sa,+966542509625,SRG-053,Sales Floor,Floor Manager,2024-04-04,22723,Part-Time,1
EMP-01476,Mona,Al-Otaibi,Mona Al-Otaibi,F,mona.alotaibi687@srg.com.sa,+966558512186,SRG-053,IT Support,IT Technician,2024-02-26,5976,Full-Time,1
EMP-01477,Jasser,Al-Bassam,Jasser Al-Bassam,M,jasser.albassam521@srg.com.sa,+966507854949,SRG-053,Cashier,Senior Cashier,2016-08-03,6601,Part-Time,1
EMP-01478,Mohammed,Al-Khalifa,Mohammed Al-Khalifa,M,mohammed.alkhalifa370@srg.com.sa,+966585622924,SRG-053,Customer Service,Customer Service Lead,2017-01-27,7357,Part-Time,1
EMP-01479,Turki,Al-Malki,Turki Al-Malki,M,turki.almalki446@srg.com.sa,+966526854133,SRG-053,Inventory,Stock Clerk,2019-01-01,5314,Contract,1
EMP-01480,Khadija,Al-Suwailem,Khadija Al-Suwailem,F,khadija.alsuwailem124@srg.com.sa,+966581091715,SRG-053,Maintenance,Cleaner,2020-08-01,3837,Full-Time,1
EMP-01481,Nawaf,Al-Malki,Nawaf Al-Malki,M,nawaf.almalki843@srg.com.sa,+966522324282,SRG-053,Inventory,Receiving Clerk,2020-07-13,4789,Full-Time,1
EMP-01482,Sami,Al-Shehri,Sami Al-Shehri,M,sami.alshehri413@srg.com.sa,+966568139771,SRG-053,Inventory,Receiving Clerk,2016-01-02,4089,Full-Time,1
EMP-01483,Ghada,Al-Hussein,Ghada Al-Hussein,F,ghada.alhussein498@srg.com.sa,+966573085800,SRG-053,Sales Floor,Sales Associate,2017-01-15,5410,Full-Time,1
EMP-01484,Abdulaziz,Al-Khaldi,Abdulaziz Al-Khaldi,M,abdulaziz.alkhaldi588@srg.com.sa,+966506285611,SRG-053,Management,Assistant Manager,2024-09-03,16832,Full-Time,0
EMP-01485,Omar,Al-Mutawa,Omar Al-Mutawa,M,omar.almutawa39@srg.com.sa,+966595993383,SRG-053,Inventory,Stock Clerk,2020-10-20,5055,Contract,1
EMP-01486,Abeer,Al-Mahmoud,Abeer Al-Mahmoud,F,abeer.almahmoud475@srg.com.sa,+966598365488,SRG-053,IT Support,IT Manager,2019-11-03,14509,Full-Time,1
EMP-01487,Eman,Al-Sabah,Eman Al-Sabah,F,eman.alsabah222@srg.com.sa,+966575809273,SRG-053,Management,Store Manager,2022-07-04,12864,Full-Time,1
EMP-01488,Wafa,Al-Ghamdi,Wafa Al-Ghamdi,F,wafa.alghamdi216@srg.com.sa,+966585850391,SRG-053,Customer Service,Service Representative,2018-06-14,3749,Contract,1
EMP-01489,Nawaf,Al-Khalifa,Nawaf Al-Khalifa,M,nawaf.alkhalifa979@srg.com.sa,+966521441357,SRG-053,Sales Floor,Sales Associate,2020-03-14,6473,Full-Time,1
EMP-01490,Sami,Al-Khalifa,Sami Al-Khalifa,M,sami.alkhalifa862@srg.com.sa,+966521460189,SRG-053,IT Support,IT Technician,2017-02-14,3224,Full-Time,1
EMP-01491,Faisal,Al-Bishi,Faisal Al-Bishi,M,faisal.albishi456@srg.com.sa,+966509449836,SRG-053,Marketing,Social Media Specialist,2018-02-03,6997,Contract,1
EMP-01492,Meshal,Al-Saadi,Meshal Al-Saadi,M,meshal.alsaadi142@srg.com.sa,+966523017340,SRG-053,Cashier,Head Cashier,2022-05-10,9383,Part-Time,1
EMP-01493,Talal,Al-Khalifa,Talal Al-Khalifa,M,talal.alkhalifa64@srg.com.sa,+966505353698,SRG-053,IT Support,IT Manager,2023-01-18,13654,Contract,1
EMP-01494,Mariam,Al-Zahrani,Mariam Al-Zahrani,F,mariam.alzahrani88@srg.com.sa,+966547765068,SRG-053,HR,HR Coordinator,2018-04-13,5307,Full-Time,0
EMP-01495,Sami,Al-Habib,Sami Al-Habib,M,sami.alhabib574@srg.com.sa,+966583523914,SRG-054,HR,Recruiter,2018-10-22,4734,Part-Time,0
EMP-01496,Wafa,Al-Saleh,Wafa Al-Saleh,F,wafa.alsaleh235@srg.com.sa,+966515339451,SRG-054,HR,HR Coordinator,2020-01-19,4452,Full-Time,1
EMP-01497,Noura,Al-Bishi,Noura Al-Bishi,F,noura.albishi182@srg.com.sa,+966575766700,SRG-054,Maintenance,Maintenance Technician,2023-09-21,4016,Contract,1
EMP-01498,Omar,Al-Bassam,Omar Al-Bassam,M,omar.albassam187@srg.com.sa,+966541757786,SRG-054,Maintenance,Maintenance Supervisor,2017-08-19,21046,Contract,1
EMP-01499,Manal,Al-Mahmoud,Manal Al-Mahmoud,F,manal.almahmoud959@srg.com.sa,+966598202597,SRG-054,Maintenance,Maintenance Supervisor,2024-04-24,16677,Full-Time,1
EMP-01500,Mona,Al-Anazi,Mona Al-Anazi,F,mona.alanazi347@srg.com.sa,+966517474918,SRG-054,Inventory,Stock Clerk,2023-01-05,5297,Full-Time,1
EMP-01501,Wafa,Al-Juhani,Wafa Al-Juhani,F,wafa.aljuhani1@srg.com.sa,+966584724585,SRG-054,Customer Service,Service Manager,2022-05-18,12097,Full-Time,1
EMP-01502,Samar,Al-Tamimi,Samar Al-Tamimi,F,samar.altamimi265@srg.com.sa,+966569045071,SRG-054,IT Support,IT Technician,2025-01-14,3563,Full-Time,1
EMP-01503,Eman,Al-Hussein,Eman Al-Hussein,F,eman.alhussein92@srg.com.sa,+966542239048,SRG-054,Cashier,Senior Cashier,2016-10-27,5519,Full-Time,1
EMP-01504,Ali,Al-Saleh,Ali Al-Saleh,M,ali.alsaleh239@srg.com.sa,+966538971029,SRG-054,Marketing,Visual Merchandiser,2019-12-14,3442,Part-Time,1
EMP-01505,Lama,Al-Shehri,Lama Al-Shehri,F,lama.alshehri411@srg.com.sa,+966551367938,SRG-054,Sales Floor,Department Supervisor,2021-09-17,11093,Full-Time,1
EMP-01506,Shaima,Al-Anazi,Shaima Al-Anazi,F,shaima.alanazi440@srg.com.sa,+966551529586,SRG-054,HR,HR Manager,2020-02-20,11190,Full-Time,0
EMP-01507,Maha,Al-Rashid,Maha Al-Rashid,F,maha.alrashid759@srg.com.sa,+966572096115,SRG-054,Marketing,Social Media Specialist,2022-02-16,6094,Contract,1
EMP-01508,Eman,Al-Sabah,Eman Al-Sabah,F,eman.alsabah888@srg.com.sa,+966568746461,SRG-054,Marketing,Marketing Coordinator,2024-09-24,3011,Contract,1
EMP-01509,Sultan,Al-Qahtani,Sultan Al-Qahtani,M,sultan.alqahtani807@srg.com.sa,+966536476889,SRG-054,HR,Recruiter,2022-09-28,3428,Contract,1
EMP-01510,Ghada,Al-Malki,Ghada Al-Malki,F,ghada.almalki716@srg.com.sa,+966597640884,SRG-054,Management,Operations Manager,2025-11-18,16158,Contract,1
EMP-01511,Dana,Al-Sheikh,Dana Al-Sheikh,F,dana.alsheikh336@srg.com.sa,+966555382525,SRG-054,IT Support,IT Manager,2025-05-23,10958,Full-Time,0
EMP-01512,Fahad,Al-Mahmoud,Fahad Al-Mahmoud,M,fahad.almahmoud370@srg.com.sa,+966537400338,SRG-055,Inventory,Inventory Controller,2016-11-25,4956,Full-Time,1
EMP-01513,Khalid,Al-Mansour,Khalid Al-Mansour,M,khalid.almansour551@srg.com.sa,+966587625083,SRG-055,Cashier,Senior Cashier,2016-04-27,9882,Full-Time,1
EMP-01514,Rana,Al-Suwailem,Rana Al-Suwailem,F,rana.alsuwailem382@srg.com.sa,+966591936359,SRG-055,Inventory,Stock Clerk,2024-10-09,4342,Part-Time,1
EMP-01515,Mohammed,Al-Rashid,Mohammed Al-Rashid,M,mohammed.alrashid184@srg.com.sa,+966505921048,SRG-055,Marketing,Marketing Manager,2018-05-17,16199,Part-Time,1
EMP-01516,Abeer,Al-Habib,Abeer Al-Habib,F,abeer.alhabib52@srg.com.sa,+966558311577,SRG-055,IT Support,Systems Administrator,2022-07-16,4681,Full-Time,1
EMP-01517,Meshal,Al-Mutawa,Meshal Al-Mutawa,M,meshal.almutawa349@srg.com.sa,+966581489629,SRG-055,Management,Regional Manager,2022-06-16,22519,Contract,1
EMP-01518,Shaima,Al-Zahrani,Shaima Al-Zahrani,F,shaima.alzahrani134@srg.com.sa,+966537199679,SRG-055,Customer Service,Service Representative,2024-10-01,4741,Full-Time,1
EMP-01519,Abeer,Al-Dosari,Abeer Al-Dosari,F,abeer.aldosari112@srg.com.sa,+966566603625,SRG-055,Inventory,Receiving Clerk,2021-12-10,3221,Contract,1
EMP-01520,Rana,Al-Sheikh,Rana Al-Sheikh,F,rana.alsheikh122@srg.com.sa,+966523552751,SRG-055,Sales Floor,Sales Associate,2022-03-28,3764,Full-Time,1
EMP-01521,Amal,Al-Habib,Amal Al-Habib,F,amal.alhabib324@srg.com.sa,+966592129648,SRG-055,HR,Training Officer,2020-07-05,6128,Part-Time,1
EMP-01522,Khalid,Al-Shammari,Khalid Al-Shammari,M,khalid.alshammari835@srg.com.sa,+966549949116,SRG-055,Management,Store Manager,2017-06-28,24494,Contract,0
EMP-01523,Aisha,Al-Rashid,Aisha Al-Rashid,F,aisha.alrashid406@srg.com.sa,+966579296907,SRG-055,IT Support,IT Technician,2017-08-19,5114,Contract,1
EMP-01524,Jasser,Al-Qahtani,Jasser Al-Qahtani,M,jasser.alqahtani457@srg.com.sa,+966527854309,SRG-055,Inventory,Warehouse Supervisor,2023-01-26,16952,Full-Time,1
EMP-01525,Sarah,Al-Dosari,Sarah Al-Dosari,F,sarah.aldosari235@srg.com.sa,+966576740329,SRG-055,Cashier,Cashier,2016-04-17,4029,Full-Time,1
EMP-01526,Heba,Al-Hussein,Heba Al-Hussein,F,heba.alhussein998@srg.com.sa,+966527182333,SRG-055,Maintenance,Cleaner,2016-08-18,4435,Full-Time,1
EMP-01527,Huda,Al-Harbi,Huda Al-Harbi,F,huda.alharbi260@srg.com.sa,+966555502245,SRG-056,IT Support,Systems Administrator,2019-09-11,6598,Full-Time,1
EMP-01528,Maha,Al-Anazi,Maha Al-Anazi,F,maha.alanazi891@srg.com.sa,+966532286876,SRG-056,Security,Security Supervisor,2023-06-24,12772,Full-Time,1
EMP-01529,Saad,Al-Sheikh,Saad Al-Sheikh,M,saad.alsheikh749@srg.com.sa,+966572423828,SRG-056,HR,Recruiter,2024-10-25,6016,Part-Time,1
EMP-01530,Shaima,Al-Mutairi,Shaima Al-Mutairi,F,shaima.almutairi502@srg.com.sa,+966521515146,SRG-056,Customer Service,Service Manager,2020-11-21,13451,Full-Time,1
EMP-01531,Rasha,Al-Shammari,Rasha Al-Shammari,F,rasha.alshammari556@srg.com.sa,+966502128629,SRG-056,Cashier,Senior Cashier,2021-12-01,10366,Contract,1
EMP-01532,Meshal,Al-Otaibi,Meshal Al-Otaibi,M,meshal.alotaibi333@srg.com.sa,+966589439632,SRG-056,Management,Regional Manager,2019-01-13,15521,Full-Time,1
EMP-01533,Omar,Al-Baqmi,Omar Al-Baqmi,M,omar.albaqmi807@srg.com.sa,+966519635270,SRG-056,Customer Service,Customer Service Lead,2016-01-28,10734,Full-Time,0
EMP-01534,Khadija,Al-Mansour,Khadija Al-Mansour,F,khadija.almansour354@srg.com.sa,+966525678396,SRG-056,IT Support,IT Manager,2024-02-27,21925,Full-Time,1
EMP-01535,Maha,Al-Ghamdi,Maha Al-Ghamdi,F,maha.alghamdi901@srg.com.sa,+966552106581,SRG-056,Maintenance,Maintenance Technician,2024-04-27,5191,Part-Time,1
EMP-01536,Yousef,Al-Tamimi,Yousef Al-Tamimi,M,yousef.altamimi774@srg.com.sa,+966555042026,SRG-056,IT Support,IT Technician,2016-11-22,5666,Contract,1
EMP-01537,Badr,Al-Khalifa,Badr Al-Khalifa,M,badr.alkhalifa824@srg.com.sa,+966598140130,SRG-056,IT Support,Systems Administrator,2020-09-24,4581,Contract,1
EMP-01538,Waleed,Al-Habib,Waleed Al-Habib,M,waleed.alhabib720@srg.com.sa,+966529042012,SRG-056,Marketing,Marketing Coordinator,2020-06-16,5370,Full-Time,1
EMP-01539,Rasha,Al-Dosari,Rasha Al-Dosari,F,rasha.aldosari883@srg.com.sa,+966597397798,SRG-056,Management,Operations Manager,2019-01-26,10934,Full-Time,1
EMP-01540,Huda,Al-Habib,Huda Al-Habib,F,huda.alhabib534@srg.com.sa,+966534997459,SRG-056,Customer Service,Service Manager,2019-10-15,13332,Contract,1
EMP-01541,Fahad,Al-Khaldi,Fahad Al-Khaldi,M,fahad.alkhaldi967@srg.com.sa,+966594524729,SRG-056,IT Support,IT Manager,2016-07-27,13148,Full-Time,1
EMP-01542,Bander,Al-Hussein,Bander Al-Hussein,M,bander.alhussein836@srg.com.sa,+966511250028,SRG-056,IT Support,IT Technician,2018-03-04,3183,Full-Time,1
EMP-01543,Waleed,Al-Rashid,Waleed Al-Rashid,M,waleed.alrashid389@srg.com.sa,+966511760169,SRG-056,Sales Floor,Sales Associate,2024-07-15,4777,Full-Time,1
EMP-01544,Heba,Al-Malki,Heba Al-Malki,F,heba.almalki194@srg.com.sa,+966557437684,SRG-056,Cashier,Cashier,2024-02-27,4210,Full-Time,1
EMP-01545,Hatem,Al-Bassam,Hatem Al-Bassam,M,hatem.albassam657@srg.com.sa,+966519561996,SRG-056,Customer Service,Service Manager,2020-06-21,15994,Full-Time,1
EMP-01546,Amal,Al-Mutawa,Amal Al-Mutawa,F,amal.almutawa419@srg.com.sa,+966596308180,SRG-056,IT Support,Systems Administrator,2018-04-11,4267,Full-Time,1
EMP-01547,Nasser,Al-Bassam,Nasser Al-Bassam,M,nasser.albassam837@srg.com.sa,+966546526817,SRG-056,Sales Floor,Floor Manager,2022-03-01,20126,Contract,1
EMP-01548,Manal,Al-Qahtani,Manal Al-Qahtani,F,manal.alqahtani919@srg.com.sa,+966568081357,SRG-056,Security,Security Guard,2016-07-14,6983,Full-Time,1
EMP-01549,Ahmed,Al-Habib,Ahmed Al-Habib,M,ahmed.alhabib721@srg.com.sa,+966535734405,SRG-056,Maintenance,Maintenance Supervisor,2020-02-23,10958,Full-Time,1
EMP-01550,Hassan,Al-Mahmoud,Hassan Al-Mahmoud,M,hassan.almahmoud377@srg.com.sa,+966584265640,SRG-057,Marketing,Marketing Manager,2025-08-02,8492,Part-Time,1
EMP-01551,Yasser,Al-Sabah,Yasser Al-Sabah,M,yasser.alsabah637@srg.com.sa,+966563672704,SRG-057,Inventory,Receiving Clerk,2024-12-19,5312,Part-Time,1
EMP-01552,Abeer,Al-Rashid,Abeer Al-Rashid,F,abeer.alrashid533@srg.com.sa,+966592984967,SRG-057,IT Support,IT Technician,2024-07-18,5275,Part-Time,1
EMP-01553,Abeer,Al-Mahmoud,Abeer Al-Mahmoud,F,abeer.almahmoud440@srg.com.sa,+966527090487,SRG-057,Cashier,Senior Cashier,2016-06-26,9844,Part-Time,1
EMP-01554,Sana,Al-Malki,Sana Al-Malki,F,sana.almalki442@srg.com.sa,+966558626119,SRG-057,Sales Floor,Senior Sales Associate,2018-01-03,6087,Contract,1
EMP-01555,Hassan,Al-Rashid,Hassan Al-Rashid,M,hassan.alrashid957@srg.com.sa,+966522222046,SRG-057,Management,Store Manager,2024-01-25,20076,Part-Time,1
EMP-01556,Mona,Al-Zahrani,Mona Al-Zahrani,F,mona.alzahrani93@srg.com.sa,+966529191941,SRG-057,Cashier,Senior Cashier,2023-08-10,10784,Full-Time,1
EMP-01557,Turki,Al-Qahtani,Turki Al-Qahtani,M,turki.alqahtani624@srg.com.sa,+966597758079,SRG-057,Cashier,Head Cashier,2024-03-09,5752,Full-Time,1
EMP-01558,Lama,Al-Shammari,Lama Al-Shammari,F,lama.alshammari461@srg.com.sa,+966505434785,SRG-057,Inventory,Receiving Clerk,2021-09-19,3304,Full-Time,1
EMP-01559,Fahad,Al-Saadi,Fahad Al-Saadi,M,fahad.alsaadi327@srg.com.sa,+966569485875,SRG-057,IT Support,IT Manager,2020-06-16,9486,Full-Time,1
EMP-01560,Saad,Al-Baqmi,Saad Al-Baqmi,M,saad.albaqmi961@srg.com.sa,+966502063160,SRG-057,Security,Security Supervisor,2016-12-19,8591,Part-Time,1
EMP-01561,Amal,Al-Ghamdi,Amal Al-Ghamdi,F,amal.alghamdi286@srg.com.sa,+966573980058,SRG-057,Sales Floor,Floor Manager,2018-04-27,12456,Contract,1
EMP-01562,Sana,Al-Bassam,Sana Al-Bassam,F,sana.albassam188@srg.com.sa,+966525392569,SRG-057,Management,Store Manager,2016-02-16,24931,Part-Time,1
EMP-01563,Saad,Al-Suwailem,Saad Al-Suwailem,M,saad.alsuwailem68@srg.com.sa,+966506896055,SRG-057,Cashier,Senior Cashier,2024-06-01,8944,Contract,0
EMP-01564,Khalid,Al-Harbi,Khalid Al-Harbi,M,khalid.alharbi908@srg.com.sa,+966512445753,SRG-057,Marketing,Marketing Manager,2016-10-06,23198,Full-Time,1
EMP-01565,Sarah,Al-Bassam,Sarah Al-Bassam,F,sarah.albassam205@srg.com.sa,+966501550763,SRG-057,Sales Floor,Department Supervisor,2019-08-02,12461,Part-Time,1
EMP-01566,Wafa,Al-Zahrani,Wafa Al-Zahrani,F,wafa.alzahrani670@srg.com.sa,+966519458736,SRG-057,Sales Floor,Sales Associate,2023-05-23,6399,Contract,1
EMP-01567,Heba,Al-Anazi,Heba Al-Anazi,F,heba.alanazi424@srg.com.sa,+966594579226,SRG-057,Customer Service,Service Manager,2018-10-17,23346,Part-Time,1
EMP-01568,Nawaf,Al-Ghamdi,Nawaf Al-Ghamdi,M,nawaf.alghamdi983@srg.com.sa,+966599634736,SRG-057,Management,Operations Manager,2017-07-27,10886,Full-Time,1
EMP-01569,Turki,Al-Anazi,Turki Al-Anazi,M,turki.alanazi37@srg.com.sa,+966546574903,SRG-057,IT Support,IT Technician,2019-12-25,3289,Full-Time,1
EMP-01570,Shaima,Al-Sabah,Shaima Al-Sabah,F,shaima.alsabah480@srg.com.sa,+966544579179,SRG-057,Marketing,Social Media Specialist,2019-11-06,3281,Full-Time,1
EMP-01571,Mona,Al-Juhani,Mona Al-Juhani,F,mona.aljuhani416@srg.com.sa,+966548305164,SRG-057,Customer Service,Customer Service Lead,2018-07-17,5495,Full-Time,0
EMP-01572,Khadija,Al-Mutairi,Khadija Al-Mutairi,F,khadija.almutairi200@srg.com.sa,+966586094229,SRG-057,Marketing,Visual Merchandiser,2020-05-18,5061,Full-Time,1
EMP-01573,Hassan,Al-Sheikh,Hassan Al-Sheikh,M,hassan.alsheikh343@srg.com.sa,+966508474519,SRG-057,Management,Operations Manager,2018-09-02,18841,Part-Time,1
EMP-01574,Hassan,Al-Bishi,Hassan Al-Bishi,M,hassan.albishi407@srg.com.sa,+966524455938,SRG-057,HR,Recruiter,2021-02-12,6935,Contract,1
EMP-01575,Nawaf,Al-Otaibi,Nawaf Al-Otaibi,M,nawaf.alotaibi645@srg.com.sa,+966541462318,SRG-057,IT Support,IT Manager,2021-02-02,24167,Contract,1
EMP-01576,Fahad,Al-Qahtani,Fahad Al-Qahtani,M,fahad.alqahtani704@srg.com.sa,+966503387804,SRG-057,Cashier,Senior Cashier,2024-07-04,9923,Full-Time,1
EMP-01577,Rasha,Al-Malki,Rasha Al-Malki,F,rasha.almalki735@srg.com.sa,+966597223492,SRG-057,Sales Floor,Senior Sales Associate,2018-11-01,8326,Full-Time,1
EMP-01578,Heba,Al-Qahtani,Heba Al-Qahtani,F,heba.alqahtani449@srg.com.sa,+966556995244,SRG-057,Inventory,Stock Clerk,2017-11-05,3746,Full-Time,1
EMP-01579,Jasser,Al-Suwailem,Jasser Al-Suwailem,M,jasser.alsuwailem884@srg.com.sa,+966526822105,SRG-057,Sales Floor,Sales Associate,2021-02-11,3878,Contract,1
EMP-01580,Ghada,Al-Habib,Ghada Al-Habib,F,ghada.alhabib979@srg.com.sa,+966572675927,SRG-057,Marketing,Marketing Manager,2016-08-10,9436,Part-Time,0
EMP-01581,Jasser,Al-Dosari,Jasser Al-Dosari,M,jasser.aldosari691@srg.com.sa,+966551470606,SRG-057,HR,HR Coordinator,2021-12-24,5416,Full-Time,0
EMP-01582,Ahmed,Al-Malki,Ahmed Al-Malki,M,ahmed.almalki707@srg.com.sa,+966592988393,SRG-058,Management,Assistant Manager,2020-12-01,14660,Full-Time,1
EMP-01583,Huda,Al-Otaibi,Huda Al-Otaibi,F,huda.alotaibi996@srg.com.sa,+966542080611,SRG-058,Customer Service,Customer Service Lead,2016-09-20,10723,Full-Time,1
EMP-01584,Ghada,Al-Mahmoud,Ghada Al-Mahmoud,F,ghada.almahmoud179@srg.com.sa,+966587025942,SRG-058,Cashier,Cashier,2021-10-20,6653,Full-Time,1
EMP-01585,Rasha,Al-Hussein,Rasha Al-Hussein,F,rasha.alhussein35@srg.com.sa,+966507837673,SRG-058,Security,Security Guard,2016-06-13,3289,Part-Time,1
EMP-01586,Saud,Al-Rashid,Saud Al-Rashid,M,saud.alrashid560@srg.com.sa,+966568369095,SRG-058,Maintenance,Cleaner,2022-09-02,3301,Part-Time,1
EMP-01587,Salman,Al-Tamimi,Salman Al-Tamimi,M,salman.altamimi129@srg.com.sa,+966534252186,SRG-058,Customer Service,Customer Service Lead,2024-05-23,10572,Contract,1
EMP-01588,Wafa,Al-Tamimi,Wafa Al-Tamimi,F,wafa.altamimi470@srg.com.sa,+966563636967,SRG-058,Security,Security Guard,2016-01-13,5010,Full-Time,1
EMP-01589,Nasser,Al-Shammari,Nasser Al-Shammari,M,nasser.alshammari321@srg.com.sa,+966543181170,SRG-058,Security,Security Guard,2017-08-07,4554,Part-Time,1
EMP-01590,Noura,Al-Khalifa,Noura Al-Khalifa,F,noura.alkhalifa678@srg.com.sa,+966593507382,SRG-058,IT Support,IT Manager,2018-10-02,14120,Full-Time,1
EMP-01591,Lina,Al-Baqmi,Lina Al-Baqmi,F,lina.albaqmi586@srg.com.sa,+966508075872,SRG-058,Cashier,Cashier,2016-12-26,3130,Full-Time,1
EMP-01592,Ahmed,Al-Khaldi,Ahmed Al-Khaldi,M,ahmed.alkhaldi15@srg.com.sa,+966522957033,SRG-058,IT Support,Systems Administrator,2022-09-09,3995,Full-Time,1
EMP-01593,Khadija,Al-Shehri,Khadija Al-Shehri,F,khadija.alshehri999@srg.com.sa,+966576604982,SRG-058,Inventory,Stock Clerk,2020-11-11,6922,Contract,1
EMP-01594,Lina,Al-Baqmi,Lina Al-Baqmi,F,lina.albaqmi608@srg.com.sa,+966566229204,SRG-058,Marketing,Visual Merchandiser,2017-03-19,6018,Full-Time,1
EMP-01595,Faisal,Al-Saadi,Faisal Al-Saadi,M,faisal.alsaadi469@srg.com.sa,+966556934489,SRG-058,Customer Service,Customer Service Lead,2018-01-23,6158,Contract,1
EMP-01596,Sultan,Al-Khalifa,Sultan Al-Khalifa,M,sultan.alkhalifa456@srg.com.sa,+966512523943,SRG-058,HR,HR Coordinator,2025-03-01,6716,Full-Time,1
EMP-01597,Bander,Al-Juhani,Bander Al-Juhani,M,bander.aljuhani981@srg.com.sa,+966522660519,SRG-058,IT Support,IT Technician,2018-04-14,5868,Contract,0
EMP-01598,Ali,Al-Sheikh,Ali Al-Sheikh,M,ali.alsheikh5@srg.com.sa,+966552584831,SRG-059,IT Support,IT Technician,2024-10-16,5960,Part-Time,1
EMP-01599,Sami,Al-Suwailem,Sami Al-Suwailem,M,sami.alsuwailem748@srg.com.sa,+966596250385,SRG-059,Customer Service,Service Manager,2021-06-18,10672,Contract,0
EMP-01600,Heba,Al-Mansour,Heba Al-Mansour,F,heba.almansour726@srg.com.sa,+966506698706,SRG-059,Inventory,Stock Clerk,2022-09-17,3182,Full-Time,1
EMP-01601,Khalid,Al-Sabah,Khalid Al-Sabah,M,khalid.alsabah921@srg.com.sa,+966529540685,SRG-059,Maintenance,Cleaner,2018-09-19,4964,Full-Time,1
EMP-01602,Faten,Al-Otaibi,Faten Al-Otaibi,F,faten.alotaibi489@srg.com.sa,+966521020454,SRG-059,Cashier,Head Cashier,2018-03-24,11176,Full-Time,1
EMP-01603,Nawaf,Al-Anazi,Nawaf Al-Anazi,M,nawaf.alanazi160@srg.com.sa,+966505227221,SRG-059,IT Support,IT Technician,2019-03-22,6872,Full-Time,1
EMP-01604,Mariam,Al-Ghamdi,Mariam Al-Ghamdi,F,mariam.alghamdi68@srg.com.sa,+966567038145,SRG-059,Customer Service,Service Manager,2018-12-28,11594,Contract,1
EMP-01605,Bander,Al-Rashid,Bander Al-Rashid,M,bander.alrashid52@srg.com.sa,+966543504296,SRG-059,Inventory,Stock Clerk,2018-01-21,3851,Full-Time,1
EMP-01606,Bander,Al-Khalifa,Bander Al-Khalifa,M,bander.alkhalifa382@srg.com.sa,+966531695060,SRG-059,HR,Recruiter,2018-12-04,3998,Full-Time,1
